session_id,startTime,endTime,ProductList,gender
u10531,05/12/14 19:27,05/12/14 19:31,A00002/B00003/C00006/D18468/;A00002/B00003/C00005/D16836/;A00002/B00007/C00016/D18481/,female
u15991,18/11/14 15:11,18/11/14 15:13,A00004/B00013/C00117/D07095/;A00004/B00014/C00206/D07097/,male
u12623,14/11/14 16:09,14/11/14 16:15,A00002/B00003/C00014/D01316/;A00002/B00003/C00014/D01321/;A00002/B00003/C00014/D01324/,female
u16045,22/11/14 9:31,22/11/14 9:31,A00003/B00012/C00051/D09309/,female
u23728,14/12/14 23:29,14/12/14 23:29,A00002/B00002/C00081/D06157/,female
u16358,09/12/14 15:42,09/12/14 15:44,A00002/B00004/C00102/D23904/;A00002/B00003/C00014/D23906/;A00002/B00003/C00014/D07147/,female
u12870,14/11/14 17:42,14/11/14 17:42,A00002/B00007/C00098/D01454/,female
u15910,03/12/14 7:22,03/12/14 7:22,A00002/B00001/C00049/D15545/,female
u15098,17/12/14 8:34,17/12/14 8:38,A00002/B00001/C00100/D30157/;A00002/B00001/C00123/D08513/;A00002/B00001/C00100/D19224/;A00002/B00001/C00100/D02053/,female
u21508,07/12/14 7:59,07/12/14 8:01,A00002/B00004/C00178/D20680/;A00002/B00004/C00061/D20681/;A00002/B00004/C00061/D08864/;A00002/B00004/C00061/D20683/,female
u18960,26/11/14 19:34,26/11/14 20:06,A00001/B00001/C00182/D13302/;A00001/B00009/C00186/D09472/,male
u20519,18/12/14 21:06,18/12/14 21:09,A00001/B00004/C00196/D25565/;A00003/B00022/C00048/D32304/;A00003/B00022/C00048/D32305/;A00003/B00022/C00048/D32307/;A00003/B00022/C00048/D30090/,male
u10485,27/11/14 14:59,27/11/14 14:59,A00005/B00019/C00211/D11134/,female
u12547,14/11/14 15:40,14/11/14 15:43,A00001/B00001/C00019/D01232/;A00001/B00001/C00020/D01235/;A00001/B00001/C00019/D01202/,female
u23777,15/12/14 10:02,15/12/14 10:03,A00002/B00002/C00007/D19145/,female
u10443,23/11/14 12:55,23/11/14 12:55,A00002/B00003/C00006/D09998/,female
u22295,09/12/14 11:10,09/12/14 11:13,A00002/B00002/C00007/D23432/;A00002/B00002/C00007/D23438/;A00002/B00002/C00007/D23440/,female
u19680,12/12/14 23:31,12/12/14 23:31,A00002/B00002/C00003/D23832/,female
u12937,14/11/14 19:36,14/11/14 19:37,A00002/B00002/C00002/D01594/;A00002/B00002/C00002/D01595/,female
u16463,19/11/14 17:56,19/11/14 17:59,A00001/B00004/C00066/D07913/;A00001/B00004/C00066/D07915/;A00001/B00004/C00066/D07916/,male
u14192,12/12/14 22:06,12/12/14 22:08,A00001/B00004/C00066/D25456/;A00001/B00004/C00066/D25461/;A00001/B00004/C00066/D25463/;A00001/B00004/C00066/D25464/,male
u16424,22/11/14 21:34,22/11/14 21:34,A00002/B00002/C00007/D00297/,female
u18270,22/12/14 14:36,22/12/14 14:36,A00002/B00003/C00014/D35562/,female
u13001,14/11/14 20:01,14/11/14 20:01,A00002/B00003/C00046/D01650/,female
u19103,27/11/14 9:53,27/11/14 9:53,A00002/B00002/C00002/D13817/;A00002/B00002/C00002/D13818/,female
u10006,14/11/14 12:40,14/11/14 12:40,A00002/B00007/C00016/D00836/,female
u11894,22/12/14 17:11,22/12/14 17:11,A00002/B00003/C00006/D35695/,female
u13051,15/11/14 20:36,15/11/14 20:36,A00002/B00002/C00002/D03270/,female
u20881,22/12/14 1:14,22/12/14 1:14,A00002/B00001/C00123/D32800/,female
u15130,18/11/14 10:27,18/11/14 10:28,A00002/B00017/C00045/D05004/,female
u11960,25/11/14 18:56,25/11/14 18:57,A00003/B00012/C00051/D11895/,female
u12015,21/12/14 20:49,21/12/14 20:51,A00003/B00028/C00148/D34957/;A00003/B00004/C00096/D34959/;A00002/B00002/C00009/D34960/,female
u13996,18/12/14 11:02,18/12/14 11:02,A00002/B00002/C00007/D25881/,female
u14053,18/11/14 17:34,18/11/14 17:34,A00002/B00017/C00045/D07326/,female
u15220,18/11/14 15:51,18/11/14 15:54,A00002/B00003/C00006/D07102/;A00002/B00003/C00006/D06616/;A00002/B00003/C00014/D00332/,female
u16604,26/11/14 11:09,26/11/14 11:10,A00002/B00002/C00003/D11228/,male
u21665,13/12/14 10:20,13/12/14 10:21,A00002/B00002/C00002/D16323/;A00002/B00002/C00009/D25760/,female
u15444,18/11/14 16:02,18/11/14 16:06,A00002/B00002/C00081/D07196/;A00002/B00002/C00081/D07206/;A00002/B00002/C00081/D07216/,female
u12851,17/12/14 19:36,17/12/14 19:37,A00001/B00031/C00044/D08852/,male
u14694,26/11/14 11:44,26/11/14 11:45,A00002/B00003/C00134/D12506/;A00002/B00003/C00134/D10546/,female
u16133,19/11/14 19:37,19/11/14 19:37,A00001/B00009/C00032/D08047/;A00001/B00009/C00032/D08049/,male
u14927,05/12/14 12:09,05/12/14 12:09,A00002/B00007/C00021/D18287/,female
u21170,05/12/14 21:35,05/12/14 21:37,A00002/B00007/C00024/D18834/;A00002/B00007/C00024/D18842/,female
u18774,12/12/14 10:56,12/12/14 10:56,A00002/B00001/C00010/D24649/,female
u15944,08/12/14 21:34,08/12/14 21:34,A00002/B00001/C00059/D19204/,male
u16488,19/11/14 19:29,19/11/14 19:30,A00002/B00004/C00018/D08038/,female
u12846,16/12/14 20:16,16/12/14 20:16,A00002/B00001/C00059/D29874/,male
u11826,08/12/14 15:47,08/12/14 15:48,A00002/B00001/C00059/D00900/,female
u13246,17/11/14 11:11,17/11/14 11:15,A00002/B00016/C00063/D05319/;A00002/B00016/C00063/D05360/;A00002/B00016/C00063/D05361/;A00002/B00003/C00014/D05363/,female
u20889,05/12/14 23:51,05/12/14 23:52,A00002/B00003/C00014/D19261/,female
u13336,16/11/14 15:28,16/11/14 15:29,A00002/B00002/C00002/D00205/;A00002/B00003/C00006/D04195/,female
u18787,13/12/14 14:44,13/12/14 14:44,A00002/B00006/C00015/D26009/;A00002/B00006/C00015/D25641/,female
u21509,07/12/14 10:09,07/12/14 10:19,A00005/B00070/C00249/D20751/;A00005/B00070/C00249/D20752/;A00010/B00054/C00382/D20753/;A00002/B00002/C00004/D20755/;A00002/B00002/C00004/D20756/;A00002/B00002/C00007/D18028/;A00002/B00002/C00007/D01372/;A00002/B00002/C00007/D20763/;A00002/B00003/C00005/D20765/;A00002/B00006/C00015/D20766/;A00002/B00006/C00015/D20767/;A00002/B00002/C00007/D20769/;A00002/B00006/C00015/D20770/,female
u12992,18/11/14 21:35,18/11/14 21:35,A00002/B00003/C00046/D07490/,female
u20025,12/12/14 9:04,12/12/14 9:04,A00010/B00045/C00113/D24441/,female
u14398,02/12/14 11:04,02/12/14 11:05,A00001/B00001/C00092/D02648/,male
u14336,16/11/14 22:34,16/11/14 22:35,A00002/B00007/C00016/D04619/;A00002/B00007/C00016/D04620/,female
u22008,07/12/14 10:35,07/12/14 10:35,A00002/B00002/C00002/D20782/,male
u12497,14/11/14 15:18,14/11/14 15:18,A00007/B00042/C00142/D01195/,male
u17994,25/11/14 9:34,25/11/14 9:35,A00002/B00002/C00002/D11234/,female
u23020,12/12/14 23:04,12/12/14 23:04,A00002/B00004/C00018/D03501/,female
u13552,18/11/14 13:52,18/11/14 13:52,A00002/B00002/C00007/D01320/,female
u24482,19/12/14 10:27,19/12/14 10:28,A00003/B00012/C00048/D32686/;A00003/B00012/C00048/D23676/;A00003/B00012/C00048/D07630/,female
u19612,28/11/14 14:20,28/11/14 14:25,A00002/B00001/C00150/D05852/;A00002/B00001/C00010/D08420/;A00002/B00001/C00059/D02141/;A00002/B00001/C00177/D15268/;A00002/B00003/C00037/D03221/;A00002/B00001/C00177/D02150/;A00002/B00001/C00177/D03692/;A00002/B00001/C00177/D15276/;A00002/B00001/C00177/D15277/,female
u12173,15/11/14 17:28,15/11/14 17:30,A00005/B00019/C00207/D03056/;A00005/B00019/C00208/D03057/;A00005/B00004/C00209/D03060/,female
u24714,19/12/14 16:59,19/12/14 17:03,A00002/B00004/C00018/D31491/;A00003/B00020/C00052/D33256/;A00003/B00020/C00052/D33257/;A00003/B00020/C00052/D33258/;A00003/B00020/C00052/D33259/;A00003/B00020/C00052/D33260/,female
u23466,13/12/14 17:41,13/12/14 17:41,A00002/B00002/C00007/D05327/,female
u20647,20/12/14 1:09,20/12/14 1:10,A00001/B00001/C00001/D33611/;A00001/B00001/C00029/D09211/,male
u14066,09/12/14 22:22,09/12/14 22:22,A00002/B00003/C00074/D24311/;A00002/B00003/C00074/D24312/,female
u17207,14/12/14 0:07,14/12/14 0:09,A00001/B00001/C00092/D26802/;A00001/B00015/C00098/D26754/;A00001/B00001/C00092/D26745/,male
u18836,26/11/14 15:11,26/11/14 15:11,A00002/B00002/C00007/D12891/,female
u21163,06/12/14 22:40,06/12/14 22:40,A00002/B00004/C00018/D17729/,female
u16211,18/11/14 23:43,18/11/14 23:45,A00001/B00009/C00028/D07570/;A00002/B00005/C00057/D06976/;A00001/B00031/C00044/D07572/;A00001/B00031/C00091/D07573/,male
u12902,28/11/14 13:18,28/11/14 13:18,A00002/B00002/C00003/D15210/,female
u22327,20/12/14 10:15,20/12/14 10:16,A00002/B00001/C00059/D33787/,female
u11941,14/11/14 11:04,14/11/14 11:04,A00002/B00002/C00007/D00643/,female
u22361,08/12/14 10:43,08/12/14 10:43,A00002/B00005/C00067/D22053/,male
u10527,05/12/14 13:58,05/12/14 14:06,A00002/B00007/C00027/D18084/;A00002/B00007/C00016/D18315/;A00002/B00007/C00016/D18288/;A00002/B00007/C00027/D18316/;A00002/B00007/C00027/D18317/;A00002/B00003/C00005/D18319/,female
u23333,17/12/14 17:50,17/12/14 17:50,A00002/B00002/C00007/D30859/,female
u20600,02/12/14 9:46,02/12/14 9:46,A00001/B00004/C00132/D12769/,female
u19220,27/11/14 13:16,27/11/14 13:16,A00003/B00022/C00048/D14206/,female
u11628,25/11/14 10:21,25/11/14 10:21,A00001/B00009/C00032/D11289/,female
u17872,02/12/14 1:36,02/12/14 1:36,A00001/B00009/C00032/D17454/,female
u24028,16/12/14 13:28,16/12/14 13:28,A00001/B00004/C00066/D29161/,male
u21329,06/12/14 0:13,06/12/14 0:18,A00003/B00012/C00074/D08485/;A00002/B00001/C00059/D19277/;A00002/B00001/C00010/D19278/;A00002/B00001/C00010/D19279/,female
u10256,15/11/14 18:59,15/11/14 18:59,A00002/B00002/C00007/D03133/,female
u23634,14/12/14 10:22,14/12/14 10:27,A00001/B00009/C00032/D26919/;A00001/B00009/C00028/D26922/;A00001/B00009/C00028/D15606/;A00001/B00015/C00021/D25058/;A00001/B00015/C00021/D26925/;A00001/B00015/C00021/D26927/,male
u22357,19/12/14 10:55,19/12/14 10:55,A00001/B00015/C00042/D32717/,female
u18569,05/12/14 21:12,05/12/14 21:16,A00003/B00004/C00089/D18752/;A00002/B00006/C00030/D18558/;A00003/B00004/C00089/D18619/;A00002/B00004/C00210/D15878/,female
u21389,06/12/14 10:36,06/12/14 10:39,A00002/B00003/C00079/D19326/;A00002/B00003/C00079/D19331/,female
u20735,05/12/14 15:20,05/12/14 15:20,A00001/B00027/C00082/D18347/,male
u13559,12/12/14 21:21,12/12/14 21:21,A00002/B00002/C00009/D25398/,female
u18199,25/11/14 14:14,25/11/14 14:14,A00001/B00001/C00001/D11414/,male
u17074,22/12/14 7:59,22/12/14 7:59,A00002/B00002/C00002/D35098/,female
u24543,18/12/14 15:41,18/12/14 15:43,A00002/B00001/C00010/D18621/;A00002/B00001/C00010/D31890/;A00002/B00001/C00053/D15245/;A00002/B00001/C00010/D31891/,female
u17603,12/12/14 15:14,12/12/14 15:14,A00002/B00007/C00021/D24990/,female
u22896,09/12/14 14:52,09/12/14 16:32,A00002/B00002/C00003/D01201/;A00002/B00002/C00003/D23970/,female
u12272,21/11/14 14:57,21/11/14 14:57,A00002/B00002/C00007/D08607/,female
u18636,27/11/14 8:49,27/11/14 8:51,A00002/B00002/C00002/D13063/;A00002/B00002/C00009/D13078/,female
u23366,12/12/14 23:15,12/12/14 23:15,A00001/B00037/C00113/D19173/,male
u21782,16/12/14 13:34,16/12/14 13:40,A00003/B00012/C00051/D29306/;A00003/B00012/C00051/D29307/;A00003/B00012/C00028/D22885/;A00003/B00012/C00131/D29308/;A00003/B00012/C00051/D29311/;A00003/B00012/C00036/D12827/;A00003/B00012/C00051/D29313/;A00003/B00012/C00048/D13242/;A00003/B00012/C00048/D02432/;A00003/B00012/C00048/D29319/,female
u22627,20/12/14 9:46,20/12/14 9:46,A00003/B00021/C00055/D00311/,female
u21572,06/12/14 8:48,06/12/14 8:48,A00001/B00004/C00093/D12598/,male
u15941,22/11/14 21:48,22/11/14 21:48,A00002/B00002/C00002/D10188/,male
u14292,15/11/14 20:41,15/11/14 20:43,A00001/B00009/C00028/D03280/;A00001/B00009/C00038/D03281/;A00001/B00009/C00028/D03272/,male
u19530,16/12/14 10:48,16/12/14 10:49,A00003/B00012/C00028/D29064/;A00003/B00012/C00028/D12886/;A00003/B00012/C00028/D12888/,female
u10179,25/11/14 20:06,25/11/14 20:06,A00001/B00001/C00020/D11959/,male
u15517,22/12/14 20:55,22/12/14 20:55,A00002/B00001/C00049/D35907/,male
u18816,26/11/14 14:54,26/11/14 14:54,A00002/B00007/C00017/D12823/,female
u23602,15/12/14 17:58,15/12/14 17:58,A00011/B00050/C00157/D28431/,male
u22740,09/12/14 10:34,09/12/14 10:36,A00002/B00003/C00014/D23314/;A00002/B00003/C00012/D23348/;A00002/B00003/C00005/D23350/,female
u10876,25/11/14 16:01,25/11/14 16:02,A00002/B00002/C00004/D07251/,female
u19335,27/11/14 18:30,27/11/14 18:33,A00002/B00002/C00003/D14592/;A00002/B00002/C00003/D04586/;A00002/B00002/C00003/D09597/,female
u22514,21/12/14 9:48,21/12/14 9:48,A00002/B00002/C00022/D34544/,female
u23520,19/12/14 13:06,19/12/14 13:09,A00001/B00009/C00028/D32926/;A00001/B00009/C00028/D32929/;A00001/B00009/C00028/D32957/;A00001/B00009/C00028/D32958/,female
u12010,01/12/14 16:23,01/12/14 16:23,A00002/B00002/C00009/D16980/,female
u16068,21/12/14 10:26,21/12/14 10:31,A00002/B00007/C00017/D14539/;A00002/B00007/C00023/D28136/;A00002/B00002/C00002/D31054/;A00002/B00007/C00023/D28158/;A00002/B00002/C00002/D21228/;A00002/B00002/C00012/D17745/,female
u23202,17/12/14 14:51,17/12/14 14:51,A00002/B00002/C00007/D30614/;A00002/B00002/C00007/D30616/;A00002/B00002/C00007/D27985/,female
u17243,22/11/14 13:37,22/11/14 13:40,A00001/B00031/C00044/D09604/;A00001/B00031/C00044/D09606/;A00001/B00031/C00044/D01860/;A00001/B00031/C00044/D09608/,male
u15737,12/12/14 11:02,12/12/14 11:04,A00002/B00005/C00013/D02174/;A00003/B00020/C00069/D24650/,female
u24224,17/12/14 8:58,17/12/14 9:04,A00002/B00011/C00126/D30177/;A00002/B00011/C00126/D30182/;A00002/B00011/C00126/D30187/;A00002/B00011/C00126/D18440/,male
u13473,18/11/14 12:00,18/11/14 12:01,A00002/B00003/C00014/D00726/;A00002/B00003/C00014/D01654/,female
u17828,25/11/14 10:29,25/11/14 10:29,A00001/B00001/C00029/D11295/,male
u20557,22/12/14 11:06,22/12/14 11:07,A00002/B00002/C00003/D35325/;A00002/B00002/C00003/D35326/,female
u13017,17/11/14 20:42,17/11/14 20:42,A00001/B00031/C00044/D01652/;A00001/B00031/C00044/D01867/,male
u15284,17/11/14 12:22,17/11/14 12:25,A00005/B00070/C00249/D05453/;A00005/B00070/C00249/D05455/;A00005/B00070/C00249/D05458/;A00005/B00070/C00249/D05459/,male
u12780,01/12/14 14:06,01/12/14 14:06,A00001/B00001/C00182/D09516/,male
u22532,09/12/14 11:01,09/12/14 11:04,A00002/B00002/C00003/D23405/;A00002/B00002/C00003/D23412/;A00002/B00002/C00003/D23413/;A00002/B00002/C00003/D23414/;A00002/B00002/C00003/D23415/;A00002/B00002/C00003/D23416/;A00002/B00002/C00003/D23417/,female
u19738,29/11/14 13:38,29/11/14 13:38,A00002/B00006/C00015/D15563/,female
u24503,18/12/14 14:03,18/12/14 14:03,A00002/B00007/C00017/D03013/,female
u23037,15/12/14 16:16,15/12/14 16:16,A00002/B00002/C00002/D01175/,female
u23523,19/12/14 14:00,19/12/14 14:00,A00002/B00001/C00049/D33018/,female
u13155,26/11/14 0:08,26/11/14 0:08,A00002/B00011/C00180/D12195/,female
u13010,14/11/14 20:56,14/11/14 20:57,A00001/B00031/C00044/D01760/;A00001/B00031/C00044/D01761/;A00001/B00031/C00044/D01763/;A00001/B00031/C00044/D01764/;A00001/B00031/C00044/D01765/,male
u11622,14/11/14 15:26,14/11/14 15:26,A00002/B00002/C00003/D01204/,female
u16283,09/12/14 10:54,09/12/14 10:54,A00002/B00002/C00011/D17645/,female
u22376,08/12/14 15:59,08/12/14 15:59,A00003/B00004/C00093/D22559/,female
u14269,19/11/14 19:46,19/11/14 19:46,A00002/B00002/C00007/D00973/,female
u18371,26/11/14 14:57,26/11/14 15:01,A00001/B00004/C00132/D12830/;A00001/B00004/C00132/D11406/;A00001/B00004/C00132/D12835/;A00001/B00004/C00132/D12839/,male
u17739,26/11/14 13:46,26/11/14 13:47,A00002/B00002/C00002/D02848/;A00002/B00002/C00003/D01017/,female
u21215,05/12/14 22:47,05/12/14 22:47,A00002/B00017/C00045/D19102/,female
u18993,26/11/14 20:50,26/11/14 20:50,A00002/B00017/C00139/D13410/,male
u21822,07/12/14 18:30,07/12/14 18:30,A00002/B00002/C00009/D21252/,female
u21885,06/12/14 19:02,06/12/14 19:06,A00002/B00002/C00009/D01887/;A00002/B00002/C00012/D20245/;A00002/B00002/C00004/D20248/;A00002/B00002/C00004/D13590/;A00002/B00002/C00003/D20252/,female
u18797,15/12/14 8:08,15/12/14 8:17,A00002/B00002/C00007/D25582/;A00002/B00002/C00007/D00999/;A00002/B00002/C00007/D19471/;A00002/B00002/C00007/D14048/;A00002/B00002/C00007/D27658/;A00002/B00002/C00007/D27659/;A00002/B00002/C00007/D05470/,female
u11283,17/11/14 14:19,17/11/14 14:19,A00002/B00002/C00007/D05626/,male
u19854,20/12/14 21:33,20/12/14 21:33,A00002/B00017/C00161/D34382/,female
u11077,14/11/14 9:06,14/11/14 9:06,A00002/B00016/C00070/D00322/,female
u24692,19/12/14 14:57,19/12/14 14:57,A00002/B00002/C00003/D33100/,female
u24873,21/12/14 17:19,21/12/14 17:20,A00002/B00017/C00161/D34812/;A00002/B00017/C00161/D34112/,female
u10535,06/12/14 20:16,06/12/14 20:18,A00002/B00017/C00152/D20363/;A00002/B00007/C00016/D18315/;A00002/B00007/C00016/D13445/,female
u18403,13/12/14 9:23,13/12/14 9:25,A00001/B00009/C00032/D01225/;A00002/B00001/C00019/D24724/,female
u18166,25/11/14 10:49,25/11/14 10:49,A00002/B00001/C00053/D11337/,female
u19902,29/11/14 22:52,29/11/14 23:01,A00002/B00003/C00014/D16061/;A00002/B00002/C00002/D16068/,female
u15573,12/12/14 21:17,12/12/14 21:17,A00002/B00002/C00007/D20301/,female
u10549,09/12/14 20:42,09/12/14 20:43,A00002/B00016/C00127/D24206/;A00002/B00016/C00091/D24207/,female
u11737,25/11/14 11:15,25/11/14 11:18,A00002/B00002/C00003/D11278/;A00002/B00001/C00059/D10388/,female
u18850,27/11/14 14:04,27/11/14 14:05,A00002/B00005/C00013/D14301/,female
u17981,26/11/14 10:52,26/11/14 10:52,A00001/B00015/C00103/D12337/;A00001/B00015/C00017/D11191/,male
u16547,19/11/14 22:00,19/11/14 22:00,A00004/B00014/C00229/D08228/,male
u13076,18/11/14 8:15,18/11/14 8:15,A00003/B00004/C00089/D02444/,female
u16427,19/11/14 16:30,19/11/14 16:30,A00002/B00001/C00010/D07862/,female
u24336,17/12/14 21:41,17/12/14 21:41,A00001/B00004/C00066/D31053/,male
u18433,27/11/14 7:30,27/11/14 7:38,A00002/B00003/C00014/D05621/;A00002/B00003/C00006/D13128/;A00002/B00003/C00014/D13133/;A00002/B00003/C00014/D13136/;A00002/B00005/C00056/D13114/;A00002/B00005/C00056/D13120/;A00002/B00005/C00056/D11494/;A00002/B00005/C00056/D13599/;A00002/B00005/C00056/D00842/;A00002/B00005/C00067/D13600/;A00002/B00005/C00067/D05251/;A00002/B00005/C00056/D13601/;A00002/B00005/C00057/D01085/,female
u24785,20/12/14 13:39,20/12/14 13:39,A00002/B00002/C00007/D34007/,female
u15733,02/12/14 7:23,02/12/14 7:23,A00002/B00002/C00007/D00232/,female
u21659,13/12/14 11:43,13/12/14 11:43,A00002/B00003/C00014/D23034/,female
u16738,22/11/14 14:54,22/11/14 14:54,A00003/B00012/C00051/D08567/,female
u10380,14/11/14 7:13,14/11/14 7:18,A00001/B00015/C00042/D00134/;A00001/B00015/C00043/D00135/;A00001/B00001/C00019/D00138/;A00004/B00014/C00040/D00139/,female
u22552,17/12/14 14:40,17/12/14 14:40,A00002/B00002/C00081/D02445/,female
u16297,09/12/14 13:39,09/12/14 13:39,A00002/B00002/C00011/D17645/,female
u11837,12/12/14 9:34,12/12/14 9:36,A00002/B00001/C00059/D00985/;A00002/B00002/C00007/D24471/,female
u21224,05/12/14 22:10,05/12/14 22:14,A00002/B00017/C00155/D18985/;A00002/B00017/C00045/D18993/;A00002/B00017/C00155/D18355/,female
u20584,13/12/14 17:53,13/12/14 17:53,A00002/B00001/C00010/D18464/;A00002/B00001/C00010/D23853/;A00002/B00001/C00010/D26220/,female
u18899,26/11/14 17:30,26/11/14 17:31,A00006/B00023/C00255/D13146/;A00006/B00023/C00255/D13147/;A00006/B00023/C00255/D13148/,female
u17210,19/12/14 16:15,19/12/14 16:15,A00001/B00004/C00093/D33189/,male
u24097,22/12/14 16:11,22/12/14 16:12,A00002/B00001/C00010/D15401/;A00002/B00001/C00010/D35666/,male
u22022,15/12/14 22:07,15/12/14 22:07,A00002/B00003/C00006/D08814/,male
u23839,15/12/14 11:50,15/12/14 11:50,A00002/B00007/C00023/D27876/,female
u20152,01/12/14 14:27,01/12/14 14:52,A00002/B00001/C00053/D01058/;A00002/B00002/C00007/D02206/,female
u10341,18/11/14 15:23,18/11/14 15:23,A00006/B00057/C00071/D07120/,male
u14908,27/11/14 22:54,27/11/14 22:54,A00002/B00003/C00005/D01338/,female
u18585,22/12/14 10:19,22/12/14 10:21,A00003/B00012/C00051/D31705/;A00003/B00012/C00051/D29852/,female
u13717,25/11/14 16:30,25/11/14 16:30,A00002/B00003/C00014/D11803/,female
u12297,19/12/14 10:03,19/12/14 10:03,A00002/B00001/C00010/D01034/,female
u22374,08/12/14 10:55,08/12/14 10:55,A00003/B00008/C00026/D22092/,female
u18289,22/12/14 14:13,22/12/14 14:13,A00002/B00002/C00007/D02684/,female
u15962,18/11/14 14:03,18/11/14 14:04,A00001/B00015/C00042/D00160/;A00001/B00015/C00017/D06945/,male
u22569,09/12/14 9:26,09/12/14 9:27,A00002/B00003/C00005/D10844/,female
u16047,22/11/14 9:40,22/11/14 9:50,A00003/B00020/C00052/D09320/;A00003/B00020/C00052/D09322/;A00003/B00020/C00052/D09323/;A00003/B00020/C00052/D09326/;A00003/B00008/C00305/D09334/;A00003/B00008/C00305/D09338/;A00003/B00008/C00305/D09340/;A00003/B00008/C00305/D09343/;A00003/B00022/C00036/D09346/;A00003/B00026/C00306/D09350/,female
u22987,09/12/14 17:29,09/12/14 17:32,A00001/B00009/C00032/D24026/;A00001/B00009/C00032/D24028/,male
u21343,06/12/14 1:46,06/12/14 1:48,A00002/B00003/C00079/D19330/;A00002/B00003/C00079/D03224/;A00002/B00003/C00079/D19331/,female
u17214,22/11/14 11:41,22/11/14 12:01,A00002/B00002/C00007/D00232/;A00002/B00002/C00007/D09488/;A00002/B00002/C00012/D09510/,female
u18163,06/12/14 10:05,06/12/14 10:05,A00002/B00002/C00007/D18872/,female
u20093,17/12/14 18:18,17/12/14 18:18,A00002/B00004/C00018/D30874/,female
u17606,19/12/14 21:43,19/12/14 21:43,A00003/B00012/C00048/D33538/,female
u15148,27/11/14 9:38,27/11/14 15:39,A00002/B00016/C00127/D13778/;A00002/B00016/C00044/D14442/,female
u13575,16/11/14 10:25,16/11/14 10:26,A00001/B00001/C00019/D03787/;A00001/B00001/C00019/D03788/;A00001/B00009/C00032/D03791/,male
u16371,09/12/14 15:01,09/12/14 15:05,A00002/B00005/C00057/D23835/;A00002/B00005/C00125/D23837/;A00002/B00005/C00125/D23840/;A00002/B00005/C00056/D23843/,female
u11544,18/12/14 11:50,18/12/14 11:50,A00003/B00012/C00051/D31529/,female
u18344,07/12/14 14:13,07/12/14 14:13,A00003/B00022/C00048/D20845/,female
u22196,19/12/14 13:11,19/12/14 13:13,A00002/B00004/C00337/D32962/;A00002/B00004/C00066/D26219/;A00002/B00004/C00066/D10418/,female
u18394,25/11/14 15:37,25/11/14 15:39,A00001/B00009/C00038/D06344/;A00001/B00009/C00028/D11711/;A00001/B00009/C00028/D11712/,female
u11570,14/11/14 10:41,14/11/14 10:47,A00002/B00001/C00100/D00552/;A00002/B00001/C00053/D00560/;A00002/B00001/C00053/D00564/;A00002/B00001/C00059/D00571/;A00002/B00001/C00049/D00573/;A00002/B00001/C00059/D00581/,female
u10410,15/11/14 19:53,15/11/14 19:55,A00002/B00004/C00012/D03207/;A00002/B00004/C00012/D03210/;A00002/B00004/C00012/D03211/,female
u14472,16/11/14 1:37,16/11/14 1:43,A00002/B00001/C00010/D01034/;A00002/B00001/C00053/D00172/;A00002/B00001/C00010/D03569/;A00002/B00001/C00010/D02309/,female
u24281,17/12/14 16:41,17/12/14 16:41,A00002/B00002/C00011/D23815/;A00002/B00002/C00011/D30795/,female
u11289,14/11/14 15:30,14/11/14 15:30,A00003/B00004/C00089/D01208/,female
u12964,16/12/14 19:31,16/12/14 19:31,A00001/B00009/C00032/D29525/,male
u22197,19/12/14 13:23,19/12/14 13:23,A00002/B00007/C00021/D32976/,female
u10620,20/12/14 20:18,20/12/14 20:18,A00002/B00007/C00016/D34314/,female
u20636,15/12/14 15:13,15/12/14 15:14,A00001/B00001/C00019/D28229/;A00001/B00001/C00001/D28231/;A00001/B00001/C00019/D28235/,male
u19985,05/12/14 20:09,05/12/14 20:10,A00001/B00009/C00028/D18555/;A00001/B00009/C00028/D18557/,male
u10426,18/11/14 13:47,18/11/14 13:50,A00002/B00003/C00005/D06918/;A00002/B00003/C00006/D06914/;A00002/B00003/C00014/D06922/,female
u15402,17/11/14 16:18,17/11/14 16:28,A00002/B00002/C00081/D05796/;A00002/B00002/C00002/D05798/;A00002/B00002/C00002/D00205/;A00002/B00002/C00007/D05802/;A00002/B00002/C00081/D05805/;A00002/B00002/C00007/D00973/;A00002/B00002/C00081/D05807/;A00002/B00002/C00002/D05809/,female
u17235,22/11/14 15:20,22/11/14 15:20,A00002/B00002/C00009/D09591/,female
u19486,28/11/14 10:14,28/11/14 10:14,A00002/B00001/C00123/D15009/,female
u14462,17/11/14 10:33,17/11/14 10:35,A00002/B00002/C00007/D05247/;A00002/B00002/C00003/D05252/,female
u22048,07/12/14 22:44,07/12/14 22:48,A00002/B00002/C00007/D21660/;A00002/B00002/C00002/D21665/;A00002/B00002/C00002/D21666/;A00002/B00002/C00009/D21667/;A00002/B00002/C00007/D21668/,female
u12126,17/11/14 20:33,17/11/14 20:41,A00002/B00004/C00061/D06087/;A00002/B00004/C00061/D06090/;A00002/B00004/C00061/D06095/;A00002/B00004/C00066/D06097/,female
u21961,13/12/14 16:28,13/12/14 16:30,A00006/B00059/C00388/D26203/;A00006/B00059/C00407/D26204/;A00006/B00059/C00407/D26208/;A00006/B00059/C00231/D26211/,female
u24104,18/12/14 8:36,18/12/14 8:37,A00002/B00003/C00006/D04195/;A00002/B00003/C00005/D01338/,female
